0,49042.1753,48864.0249,48861.65,48042.55
1,48879.928,48876.7643,48683.53,48131.58
2,48763.4158,47020.6765,48364.10,48199.12
3,46973.534,47225.2696,47629.92,48339.35
4,47131.564,48744.6322,47233.95,48034.13
5,48829.9747,49318.558,49325.65,48099.51
6,49289.8967,49987.63657,49550.63,48403.23
7,50001.53054,49974.09728,50169.32,48999.43
8,49914.74827,51698.7267,50018.73,49648.26
9,51747.2295,52639.2443,51545.06,50300.29
